src_kind,sink_kind,param_key,src_x,src_y,sink_x,sink_y,euclidean,manhattan,same_controller,same_rack,adjacent,cable_hops,is_outlier
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,32,58,45.044423,47,0,0,0,0,0
0,1,0,30,13,33,3,10.440307,13,0,0,0,0,0
0,1,0,30,13,34,1,12.649111,16,0,0,0,0,0
0,1,0,30,13,34,2,11.704700,15,0,0,0,0,0
0,1,0,30,13,35,14,5.099020,6,1,1,0,0,0
0,1,0,30,13,37,50,37.656341,44,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,30,14,0.000000,0,1,1,0,0,0
0,1,0,30,14,33,2,12.369317,15,0,0,0,0,0
0,1,0,30,14,33,12,3.605551,5,1,1,0,0,0
0,1,0,30,14,33,14,3.000000,3,1,1,0,0,0
0,1,0,30,14,35,1,13.928388,18,0,0,0,0,0
0,1,0,30,14,35,12,5.385165,7,1,1,0,0,0
0,1,0,30,14,35,14,5.000000,5,1,1,0,0,0
0,1,0,30,14,36,1,14.317821,19,0,0,0,0,0
0,1,0,30,14,36,1,14.317821,19,0,0,0,0,0
0,1,0,30,14,36,2,13.416408,18,0,0,0,0,0
0,1,0,30,14,36,3,12.529964,17,0,0,0,0,0
0,1,0,30,14,36,12,6.324555,8,1,1,0,0,0
0,1,0,30,14,37,12,7.280110,9,1,1,0,0,0
0,1,0,30,14,37,13,7.071068,8,1,1,0,0,0
0,1,0,30,15,30,0,15.000000,15,0,0,0,0,0
0,1,0,30,15,30,15,0.000000,0,1,1,0,0,0
0,1,0,30,15,30,15,0.000000,0,1,1,0,0,0
0,1,0,30,15,30,15,0.000000,0,1,1,0,0,0
0,1,0,30,15,30,15,0.000000,0,1,1,0,0,0
0,1,0,30,15,31,1,14.035669,15,0,0,0,0,0
0,1,0,30,15,31,4,11.045361,12,0,0,0,0,0
0,1,0,30,15,31,15,1.000000,1,1,1,1,0,0
0,1,0,30,15,32,13,2.828427,4,1,1,0,0,0
0,1,0,30,15,33,12,4.242641,6,1,1,0,0,0
0,1,0,30,15,34,2,13.601471,17,1,1,0,0,0
0,1,0,30,15,34,13,4.472136,6,1,1,0,0,0
0,1,0,30,15,37,14,7.071068,8,1,1,0,0,0
0,1,0,30,15,37,14,7.071068,8,1,1,0,0,0
0,1,0,30,15,37,15,7.000000,7,1,1,0,0,0
0,1,0,30,36,31,117,81.006173,82,0,0,0,0,0
0,1,0,30,37,33,12,25.179357,28,1,1,0,0,0
0,1,0,30,72,37,7,65.375837,72,0,0,0,0,0
0,1,0,31,0,30,3,3.162278,4,1,1,0,0,0
0,1,0,31,0,30,13,13.038405,14,0,0,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,0,0.000000,0,1,1,0,0,0
0,1,0,31,0,31,1,1.000000,1,1,1,1,0,0
0,1,0,31,0,32,1,1.414214,2,1,1,0,0,0
0,1,0,31,0,35,0,4.000000,4,1,1,0,0,0
0,1,0,31,0,35,2,4.472136,6,1,1,0,0,0
0,1,0,31,0,35,12,12.649111,16,0,0,0,0,0
0,1,0,31,1,31,1,0.000000,0,1,1,0,0,0
0,1,0,31,1,31,1,0.000000,0,1,1,0,0,0
0,1,0,31,1,31,15,14.000000,14,0,0,0,0,0
0,1,0,31,1,33,0,2.236068,3,1,1,0,0,0
0,1,0,31,1,35,0,4.123106,5,1,1,0,0,0
0,1,0,31,1,35,0,4.123106,5,1,1,0,0,0
0,1,0,31,1,36,2,5.099020,6,1,1,0,0,0
0,1,0,31,1,36,12,12.083046,16,0,0,0,0,0
0,1,0,31,1,37,0,6.082763,7,1,1,0,0,0
0,1,0,31,1,37,14,14.317821,19,0,0,0,0,0
0,1,0,31,2,30,13,11.045361,12,0,0,0,0,0
0,1,0,31,2,31,2,0.000000,0,1,1,0,0,0
0,1,0,31,2,31,2,0.000000,0,1,1,0,0,0
0,1,0,31,2,31,2,0.000000,0,1,1,0,0,0
0,1,0,31,2,31,2,0.000000,0,1,1,0,0,0
0,1,0,31,2,32,3,1.414214,2,1,1,0,0,0
0,1,0,31,2,36,109,107.116759,112,1,1,0,0,0
0,1,0,31,2,37,2,6.000000,6,1,1,0,0,0
0,1,0,31,2,37,3,6.082763,7,1,1,0,0,0
0,1,0,31,3,31,3,0.000000,0,1,1,0,0,0
0,1,0,31,3,31,3,0.000000,0,1,1,0,0,0
0,1,0,31,3,31,3,0.000000,0,1,1,0,0,0
0,1,0,31,3,31,3,0.000000,0,1,1,0,0,0
0,1,0,31,3,37,12,10.816654,15,0,0,0,0,0
0,1,0,31,3,37,13,11.661904,16,0,0,0,0,0
0,1,0,31,3,37,15,13.416408,18,0,0,0,0,0
0,1,0,31,4,34,15,11.401754,14,0,0,0,0,0
0,1,0,31,7,33,12,5.385165,7,0,0,0,0,0
0,1,0,31,12,30,0,12.041595,13,0,0,0,0,0
0,1,0,31,12,30,2,10.049876,11,0,0,0,0,0
0,1,0,31,12,30,14,2.236068,3,1,1,0,0,0
0,1,0,31,12,31,12,0.000000,0,1,1,0,0,0
0,1,0,31,12,31,12,0.000000,0,1,1,0,0,0
0,1,0,31,12,31,15,3.000000,3,1,1,0,0,0
0,1,0,31,12,32,15,3.162278,4,1,1,0,0,0
0,1,0,31,12,35,3,9.848858,13,0,0,0,0,0
0,1,0,31,12,36,0,13.000000,17,0,0,0,0,0
0,1,0,31,12,36,0,13.000000,17,0,0,0,0,0
0,1,0,31,12,36,15,5.830952,8,1,1,0,0,0
0,1,0,31,12,37,3,10.816654,15,0,0,0,0,0
0,1,0,31,12,37,12,6.000000,6,1,1,0,0,0
0,1,0,31,13,30,1,12.041595,13,0,0,0,0,0
0,1,0,31,13,30,13,1.000000,1,1,1,1,0,0
0,1,0,31,13,31,3,10.000000,10,0,0,0,0,0
0,1,0,31,13,31,3,10.000000,10,0,0,0,0,0
0,1,0,31,13,31,3,10.000000,10,0,0,0,0,0
0,1,0,31,13,31,13,0.000000,0,1,1,0,0,0
0,1,0,31,13,31,13,0.000000,0,1,1,0,0,0
0,1,0,31,13,31,13,0.000000,0,1,1,0,0,0
0,1,0,31,13,31,13,0.000000,0,1,1,0,0,0
0,1,0,31,13,32,2,11.045361,12,0,0,0,0,0
0,1,0,31,13,33,14,2.236068,3,1,1,0,0,0
0,1,0,31,13,34,13,3.000000,3,1,1,0,0,0
0,1,0,31,13,35,14,4.123106,5,1,1,0,0,0
0,1,0,31,14,30,12,2.236068,3,1,1,0,0,0
0,1,0,31,14,30,13,1.414214,2,1,1,0,0,0
0,1,0,31,14,30,14,1.000000,1,1,1,1,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,31,14,0.000000,0,1,1,0,0,0
0,1,0,31,14,32,12,2.236068,3,1,1,0,0,0
0,1,0,31,14,32,13,1.414214,2,1,1,0,0,0
0,1,0,31,14,32,15,1.414214,2,1,1,0,0,0
0,1,0,31,14,37,60,46.389654,52,0,0,0,0,0
0,1,0,31,15,31,2,13.000000,13,0,0,0,0,0
0,1,0,31,15,31,15,0.000000,0,1,1,0,0,0
0,1,0,31,15,31,15,0.000000,0,1,1,0,0,0
0,1,0,31,15,31,15,0.000000,0,1,1,0,0,0
0,1,0,31,15,31,15,0.000000,0,1,1,0,0,0
0,1,0,31,15,31,15,0.000000,0,1,1,0,0,0
0,1,0,31,15,32,0,15.033296,16,0,0,0,0,0
0,1,0,31,15,32,3,12.041595,13,0,0,0,0,0
0,1,0,31,15,32,15,1.000000,1,1,1,1,0,0
0,1,0,31,15,33,23,8.246211,10,0,0,0,0,0
0,1,0,31,15,34,0,15.297059,18,0,0,0,0,0
0,1,0,31,15,35,1,14.560220,18,0,0,0,0,0
0,1,0,31,15,35,2,13.601471,17,0,0,0,0,0
0,1,0,31,15,37,3,13.416408,18,0,0,0,0,0
0,1,0,31,15,37,14,6.082763,7,1,1,0,0,0
0,1,0,31,26,30,2,24.020824,25,0,0,0,0,0
0,1,0,31,30,31,1,29.000000,29,1,1,0,0,0
0,1,0,31,59,36,14,45.276926,50,0,0,0,0,0
0,1,0,32,0,31,12,12.041595,13,0,0,0,0,0
0,1,0,32,0,32,0,0.000000,0,1,1,0,0,0
0,1,0,32,0,32,0,0.000000,0,1,1,0,0,0
0,1,0,32,0,32,15,15.000000,15,0,0,0,0,0
0,1,0,32,0,33,0,1.000000,1,1,1,1,0,0
0,1,0,32,0,36,1,4.123106,5,1,1,0,0,0
0,1,0,32,0,36,12,12.649111,16,0,0,0,0,0
0,1,0,32,0,36,15,15.524175,19,0,0,0,0,0
0,1,0,32,0,37,1,5.099020,6,1,1,0,0,0
0,1,0,32,1,30,1,2.000000,2,1,1,0,0,0
0,1,0,32,1,30,3,2.828427,4,1,1,0,0,0
0,1,0,32,1,31,12,11.045361,12,0,0,0,0,0
0,1,0,32,1,31,14,13.038405,14,0,0,0,0,0
0,1,0,32,1,32,1,0.000000,0,1,1,0,0,0
0,1,0,32,1,32,1,0.000000,0,1,1,0,0,0
0,1,0,32,1,32,1,0.000000,0,1,1,0,0,0
0,1,0,32,1,32,1,0.000000,0,1,1,0,0,0
0,1,0,32,1,32,1,0.000000,0,1,1,0,0,0
0,1,0,32,1,32,3,2.000000,2,1,1,0,0,0
0,1,0,32,1,32,12,11.000000,11,0,0,0,0,0
0,1,0,32,1,32,13,12.000000,12,0,0,0,0,0
0,1,0,32,1,34,1,2.000000,2,1,1,0,0,0
0,1,0,32,1,36,1,4.000000,4,1,1,0,0,0
0,1,0,32,1,36,2,4.123106,5,1,1,0,0,0
0,1,0,32,1,36,3,4.472136,6,1,1,0,0,0
0,1,0,32,1,36,12,11.704700,15,0,0,0,0,0
0,1,0,32,1,37,2,5.099020,6,1,1,0,0,0
0,1,0,32,1,37,3,5.385165,7,1,1,0,0,0
0,1,0,32,2,30,2,2.000000,2,1,1,0,0,0
0,1,0,32,2,30,14,12.165525,14,0,0,0,0,0
0,1,0,32,2,31,1,1.414214,2,1,1,0,0,0
0,1,0,32,2,31,1,1.414214,2,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,2,0.000000,0,1,1,0,0,0
0,1,0,32,2,32,15,13.000000,13,0,0,0,0,0
0,1,0,32,2,33,13,11.045361,12,0,0,0,0,0
0,1,0,32,2,33,14,12.041595,13,0,0,0,0,0
0,1,0,32,2,35,15,13.341664,16,0,0,0,0,0
0,1,0,32,2,36,14,12.649111,16,0,0,0,0,0
0,1,0,32,3,30,13,10.198039,12,0,0,0,0,0
0,1,0,32,3,31,3,1.000000,1,1,1,1,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,3,0.000000,0,1,1,0,0,0
0,1,0,32,3,32,12,9.000000,9,0,0,0,0,0
0,1,0,32,3,33,1,2.236068,3,1,1,0,0,0
0,1,0,32,3,34,2,2.236068,3,1,1,0,0,0
0,1,0,32,3,35,49,46.097722,49,1,1,0,0,0
0,1,0,32,12,30,13,2.236068,3,1,1,0,0,0
0,1,0,32,12,31,3,9.055385,10,0,0,0,0,0
0,1,0,32,12,31,3,9.055385,10,0,0,0,0,0
0,1,0,32,12,31,14,2.236068,3,1,1,0,0,0
0,1,0,32,12,31,14,2.236068,3,1,1,0,0,0
0,1,0,32,12,32,12,0.000000,0,1,1,0,0,0
0,1,0,32,12,32,12,0.000000,0,1,1,0,0,0
0,1,0,32,12,34,1,11.180340,13,0,0,0,0,0
0,1,0,32,12,35,1,11.401754,14,0,0,0,0,0
0,1,0,32,12,36,14,4.472136,6,1,1,0,0,0
0,1,0,32,12,37,2,11.180340,15,0,0,0,0,0
0,1,0,32,13,30,1,12.165525,14,0,0,0,0,0
0,1,0,32,13,30,3,10.198039,12,0,0,0,0,0
0,1,0,32,13,30,15,2.828427,4,1,1,0,0,0
0,1,0,32,13,32,13,0.000000,0,1,1,0,0,0
0,1,0,32,13,35,14,3.162278,4,1,1,0,0,0
0,1,0,32,13,37,3,11.180340,15,0,0,0,0,0
0,1,0,32,14,30,2,12.165525,14,0,0,0,0,0
0,1,0,32,14,30,14,2.000000,2,1,1,0,0,0
0,1,0,32,14,31,2,12.041595,13,0,0,0,0,0
0,1,0,32,14,31,15,1.414214,2,1,1,0,0,0
0,1,0,32,14,31,15,1.414214,2,1,1,0,0,0
0,1,0,32,14,32,12,2.000000,2,0,0,0,0,0
0,1,0,32,14,32,12,2.000000,2,1,1,0,0,0
0,1,0,32,14,32,14,0.000000,0,1,1,0,0,0
0,1,0,32,14,32,14,0.000000,0,1,1,0,0,0
0,1,0,32,14,32,14,0.000000,0,1,1,0,0,0
0,1,0,32,14,32,14,0.000000,0,1,1,0,0,0
0,1,0,32,14,33,12,2.236068,3,1,1,0,0,0
0,1,0,32,14,34,14,2.000000,2,1,1,0,0,0
0,1,0,32,14,34,15,2.236068,3,1,1,0,0,0
0,1,0,32,14,36,2,12.649111,16,0,0,0,0,0
0,1,0,32,14,37,1,13.928388,18,0,0,0,0,0
0,1,0,32,15,31,2,13.038405,14,0,0,0,0,0
0,1,0,32,15,31,14,1.414214,2,1,1,0,0,0
0,1,0,32,15,32,3,12.000000,12,0,0,0,0,0
0,1,0,32,15,32,15,0.000000,0,1,1,0,0,0
0,1,0,32,15,32,15,0.000000,0,1,1,0,0,0
0,1,0,32,15,32,15,0.000000,0,1,1,0,0,0
0,1,0,32,15,32,15,0.000000,0,1,1,0,0,0
0,1,0,32,15,34,1,14.142136,16,0,0,0,0,0
0,1,0,32,15,34,3,12.165525,14,0,0,0,0,0
0,1,0,32,15,34,14,2.236068,3,1,1,0,0,0
0,1,0,32,15,36,15,4.000000,4,1,1,0,0,0
0,1,0,32,43,31,2,41.012193,42,1,1,0,0,0
0,1,0,32,62,30,15,47.042534,49,1,1,0,0,0
0,1,0,32,74,33,2,72.006944,73,0,0,0,0,0
0,1,0,32,83,33,15,68.007353,69,1,1,0,0,0
0,1,0,33,0,30,2,3.605551,5,1,1,0,0,0
0,1,0,33,0,31,2,2.828427,4,1,1,0,0,0
0,1,0,33,0,31,12,12.165525,14,0,0,0,0,0
0,1,0,33,0,31,13,13.152946,15,0,0,0,0,0
0,1,0,33,0,31,14,14.142136,16,0,0,0,0,0
0,1,0,33,0,31,14,14.142136,16,0,0,0,0,0
0,1,0,33,0,32,12,12.041595,13,0,0,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,0,0.000000,0,1,1,0,0,0
0,1,0,33,0,33,2,2.000000,2,1,1,0,0,0
0,1,0,33,0,33,12,12.000000,12,0,0,0,0,0
0,1,0,33,0,34,0,1.000000,1,1,1,1,0,0
0,1,0,33,0,34,0,1.000000,1,1,1,1,0,0
0,1,0,33,0,34,15,15.033296,16,0,0,0,0,0
0,1,0,33,0,35,1,2.236068,3,1,1,0,0,0
0,1,0,33,0,35,12,12.165525,14,0,0,0,0,0
0,1,0,33,0,37,3,5.000000,7,1,1,0,0,0
0,1,0,33,1,30,13,12.369317,15,0,0,0,0,0
0,1,0,33,1,31,2,2.236068,3,1,1,0,0,0
0,1,0,33,1,33,1,0.000000,0,1,1,0,0,0
0,1,0,33,1,33,1,0.000000,0,1,1,0,0,0
0,1,0,33,1,33,1,0.000000,0,1,1,0,0,0
0,1,0,33,1,33,1,0.000000,0,1,1,0,0,0
0,1,0,33,1,33,1,0.000000,0,1,1,0,0,0
0,1,0,33,1,35,3,2.828427,4,1,1,0,0,0
0,1,0,33,1,35,12,11.180340,13,0,0,0,0,0
0,1,0,33,1,35,13,12.165525,14,0,0,0,0,0
0,1,0,33,1,36,13,12.369317,15,0,0,0,0,0
0,1,0,33,1,36,15,14.317821,17,0,0,0,0,0
0,1,0,33,1,37,0,4.123106,5,1,1,0,0,0
0,1,0,33,2,32,0,2.236068,3,1,1,0,0,0
0,1,0,33,2,32,117,115.004348,116,1,1,0,0,0
0,1,0,33,2,33,2,0.000000,0,1,1,0,0,0
0,1,0,33,2,33,2,0.000000,0,1,1,0,0,0
0,1,0,33,2,33,2,0.000000,0,1,1,0,0,0
0,1,0,33,2,34,2,1.000000,1,1,1,1,0,0
0,1,0,33,2,35,13,11.180340,13,0,0,0,0,0
0,1,0,33,2,37,0,4.472136,6,1,1,0,0,0
0,1,0,33,3,30,1,3.605551,5,1,1,0,0,0
0,1,0,33,3,30,13,10.440307,13,0,0,0,0,0
0,1,0,33,3,31,13,10.198039,12,0,0,0,0,0
0,1,0,33,3,31,15,12.165525,14,0,0,0,0,0
0,1,0,33,3,32,2,1.414214,2,1,1,0,0,0
0,1,0,33,3,32,14,11.045361,12,0,0,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,3,0.000000,0,1,1,0,0,0
0,1,0,33,3,33,14,11.000000,11,0,0,0,0,0
0,1,0,33,3,33,15,12.000000,12,0,0,0,0,0
0,1,0,33,3,34,14,11.045361,12,0,0,0,0,0
0,1,0,33,3,34,15,12.041595,13,0,0,0,0,0
0,1,0,33,3,35,3,2.000000,2,1,1,0,0,0
0,1,0,33,12,30,3,9.486833,12,0,0,0,0,0
0,1,0,33,12,31,15,3.605551,5,1,1,0,0,0
0,1,0,33,12,32,1,11.045361,12,0,0,0,0,0
0,1,0,33,12,32,3,9.055385,10,0,0,0,0,0
0,1,0,33,12,33,2,10.000000,10,0,0,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,33,12,0.000000,0,1,1,0,0,0
0,1,0,33,12,35,12,2.000000,2,1,1,0,0,0
0,1,0,33,12,36,18,6.708204,9,1,1,0,0,0
0,1,0,33,13,30,1,12.369317,15,0,0,0,0,0
0,1,0,33,13,31,12,2.236068,3,1,1,0,0,0
0,1,0,33,13,32,3,10.049876,11,0,0,0,0,0
0,1,0,33,13,32,74,61.008196,62,1,1,0,0,0
0,1,0,33,13,33,0,13.000000,13,0,0,0,0,0
0,1,0,33,13,33,13,0.000000,0,1,1,0,0,0
0,1,0,33,13,33,13,0.000000,0,1,1,0,0,0
0,1,0,33,13,33,13,0.000000,0,1,1,0,0,0
0,1,0,33,13,36,14,3.162278,4,1,1,0,0,0
0,1,0,33,13,36,15,3.605551,5,1,1,0,0,0
0,1,0,33,13,37,12,4.123106,5,1,1,0,0,0
0,1,0,33,14,30,0,14.317821,17,0,0,0,0,0
0,1,0,33,14,30,13,3.162278,4,1,1,0,0,0
0,1,0,33,14,31,0,14.142136,16,0,0,0,0,0
0,1,0,33,14,31,3,11.180340,13,0,0,0,0,0
0,1,0,33,14,33,12,2.000000,2,1,1,0,0,0
0,1,0,33,14,33,13,1.000000,1,1,1,1,0,0
0,1,0,33,14,33,14,0.000000,0,1,1,0,0,0
0,1,0,33,14,33,14,0.000000,0,1,1,0,0,0
0,1,0,33,14,33,14,0.000000,0,1,1,0,0,0
0,1,0,33,14,33,14,0.000000,0,1,1,0,0,0
0,1,0,33,14,34,15,1.414214,2,1,1,0,0,0
0,1,0,33,14,34,15,1.414214,2,1,1,0,0,0
0,1,0,33,14,36,1,13.341664,16,0,0,0,0,0
0,1,0,33,14,36,2,12.369317,15,0,0,0,0,0
0,1,0,33,14,37,0,14.560220,18,0,0,0,0,0
0,1,0,33,14,37,12,4.472136,6,1,1,0,0,0
0,1,0,33,14,37,13,4.123106,5,1,1,0,0,0
0,1,0,33,15,32,14,1.414214,2,1,1,0,0,0
0,1,0,33,15,33,0,15.000000,15,0,0,0,0,0
0,1,0,33,15,33,0,15.000000,15,0,0,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,33,15,0.000000,0,1,1,0,0,0
0,1,0,33,15,35,14,2.236068,3,1,1,0,0,0
0,1,0,33,15,35,15,2.000000,2,1,1,0,0,0
0,1,0,33,15,37,13,4.472136,6,1,1,0,0,0
0,1,0,33,22,37,1,21.377558,25,0,0,0,0,0
0,1,0,33,32,37,14,18.439089,22,1,1,0,0,0
0,1,0,33,43,30,2,41.109610,44,0,0,0,0,0
0,1,0,34,0,31,2,3.605551,5,1,1,0,0,0
0,1,0,34,0,31,14,14.317821,17,0,0,0,0,0
0,1,0,34,0,32,1,2.236068,3,1,1,0,0,0
0,1,0,34,0,32,15,15.132746,17,0,0,0,0,0
0,1,0,34,0,33,13,13.038405,14,0,0,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,34,0,0.000000,0,1,1,0,0,0
0,1,0,34,0,36,0,2.000000,2,1,1,0,0,0
0,1,0,34,1,32,3,2.828427,4,1,1,0,0,0
0,1,0,34,1,32,15,14.142136,16,0,0,0,0,0
0,1,0,34,1,33,0,1.414214,2,1,1,0,0,0
0,1,0,34,1,33,1,1.000000,1,1,1,1,0,0
0,1,0,34,1,33,15,14.035669,15,0,0,0,0,0
0,1,0,34,1,34,1,0.000000,0,1,1,0,0,0
0,1,0,34,1,34,1,0.000000,0,1,1,0,0,0
0,1,0,34,1,34,1,0.000000,0,1,1,0,0,0
0,1,0,34,1,34,1,0.000000,0,1,1,0,0,0
0,1,0,34,1,34,1,0.000000,0,1,1,0,0,0
0,1,0,34,1,34,14,13.000000,13,0,0,0,0,0
0,1,0,34,1,35,2,1.414214,2,1,1,0,0,0
0,1,0,34,1,35,14,13.038405,14,0,0,0,0,0
0,1,0,34,1,36,1,2.000000,2,1,1,0,0,0
0,1,0,34,1,36,2,2.236068,3,1,1,0,0,0
0,1,0,34,1,36,3,2.828427,4,1,1,0,0,0
0,1,0,34,2,30,3,4.123106,5,1,1,0,0,0
0,1,0,34,2,31,12,10.440307,13,0,0,0,0,0
0,1,0,34,2,32,13,11.180340,13,0,0,0,0,0
0,1,0,34,2,33,2,1.000000,1,1,1,1,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,2,0.000000,0,1,1,0,0,0
0,1,0,34,2,34,12,10.000000,10,0,0,0,0,0
0,1,0,34,2,35,12,10.049876,11,0,0,0,0,0
0,1,0,34,2,35,13,11.045361,12,0,0,0,0,0
0,1,0,34,2,35,94,92.005435,93,0,0,0,0,0
0,1,0,34,2,36,14,12.165525,14,0,0,0,0,0
0,1,0,34,2,37,1,3.162278,4,1,1,0,0,0
0,1,0,34,2,37,3,3.162278,4,1,1,0,0,0
0,1,0,34,3,30,1,4.472136,6,1,1,0,0,0
0,1,0,34,3,30,2,4.123106,5,1,1,0,0,0
0,1,0,34,3,32,108,105.019046,107,1,1,0,0,0
0,1,0,34,3,33,0,3.162278,4,1,1,0,0,0
0,1,0,34,3,33,0,3.162278,4,1,1,0,0,0
0,1,0,34,3,33,64,61.008196,62,1,1,0,0,0
0,1,0,34,3,34,3,0.000000,0,1,1,0,0,0
0,1,0,34,3,34,3,0.000000,0,1,1,0,0,0
0,1,0,34,3,34,3,0.000000,0,1,1,0,0,0
0,1,0,34,3,34,3,0.000000,0,1,1,0,0,0
0,1,0,34,3,34,12,9.000000,9,0,0,0,0,0
0,1,0,34,3,35,15,12.041595,13,0,0,0,0,0
0,1,0,34,3,35,15,12.041595,13,0,0,0,0,0
0,1,0,34,3,36,3,2.000000,2,1,1,0,0,0
0,1,0,34,3,36,12,9.219544,11,0,0,0,0,0
0,1,0,34,3,36,13,10.198039,12,0,0,0,0,0
0,1,0,34,3,36,115,112.017856,114,1,1,0,0,0
0,1,0,34,3,37,14,11.401754,14,0,0,0,0,0
0,1,0,34,3,37,15,12.369317,15,0,0,0,0,0
0,1,0,34,12,31,1,11.401754,14,0,0,0,0,0
0,1,0,34,12,31,12,3.000000,3,1,1,0,0,0
0,1,0,34,12,31,13,3.162278,4,1,1,0,0,0
0,1,0,34,12,32,2,10.198039,12,0,0,0,0,0
0,1,0,34,12,32,14,2.828427,4,1,1,0,0,0
0,1,0,34,12,33,12,1.000000,1,1,1,1,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
0,1,0,34,12,34,12,0.000000,0,1,1,0,0,0
